org_id,org_name,street,city_name,state_id,zip_code,mission,web_url,phone,email,org_type,org_size,org_rating,is_collaborator,is_contributor,created_at,last_updated_at
ORG000093,Trinity Assistance Center,5726 Washington Ave,Toronto,6,M5H 2N2,To resources dignity care uplift relief connect resilience serve.,https://www.trinityassistancecenter-000093.example,+1-416-555-0107,,for_profit,small,4,True,True,2024-10-29 00:38:15,2024-12-23 00:28:57
ORG000094,Trinity Hope Coalition,4908 Cedar Rd,Alexandria,1,22314,To assist resilience strengthen access empower neighbors relief volunteers.,https://www.trinityhopecoalition-000094.example,+1-202-555-0183,contact@trinityhopecoalition-000094.example,for_profit,medium,3,False,False,2024-04-14 21:02:08,2024-07-14 01:30:48
ORG000095,Solace Family Network,3048 Hill Ct,West Munichhaven,17,80322,To empower care dignity connect strengthen resources uplift resilience families neighbors opportunity assist.,https://www.solacefamilynetwork-000095.example,,contact@solacefamilynetwork-000095.example,for_profit,medium,3,True,False,2024-03-19 15:34:44,2024-03-21 07:09:38
ORG000096,Open Assistance Partners,8574 Sunset Way,New Albanybridge,3,12213,To relief empower volunteers neighbors assist families resources dignity access uplift connect.,https://www.openassistancepartners-000096.example,+1-202-555-0168,contact@openassistancepartners-000096.example,non_profit,large,5,False,True,2024-06-29 19:08:04,2024-10-28 01:06:46
ORG000097,Cornerstone Neighbor Foundation,8854 Hill Ct,West Alexandriaford,1,22300,To strengthen assist relief support serve dignity wellbeing care.,https://www.cornerstoneneighborfound-000097.example,+1-202-555-0166,contact@cornerstoneneighborfound-000097.example,for_profit,small,4,False,False,2024-09-05 11:42:14,2024-12-22 08:53:06
ORG000098,Evergreen Neighbor Initiative,8671 Lake Way,Fort Puneton,11,411710,To communities uplift support access relief neighbors serve wellbeing.,https://www.evergreenneighborinitiat-000098.example,,,non_profit,medium,2,False,True,2025-07-09 07:42:49,2025-08-21 13:12:58
ORG000099,Bright Alliance Trust,2115 Union Ct,Mount Dallaston,4,75202,To empower relief neighbors volunteers serve strengthen opportunity dignity families communities resilience.,https://www.brightalliancetrust-000099.example,+1-202-555-0107,,for_profit,small,2,True,True,2025-01-13 00:15:21,2025-05-07 13:26:33
ORG000100,Guardian Community Center,5534 Pine Way,East Munichfield,17,80360,To communities resilience wellbeing empower uplift access dignity assist relief neighbors families care.,https://www.guardiancommunitycenter-000100.example,,contact@guardiancommunitycenter-000100.example,for_profit,large,3,True,False,2024-06-16 17:02:48,2024-09-17 21:24:09
ORG000101,Helping Outreach Trust,4335 Sunset Way,Seattle,5,98101,To communities assist strengthen opportunity families dignity empower resources connect uplift neighbors.,https://www.helpingoutreachtrust-000101.example,+1-202-555-0177,contact@helpingoutreachtrust-000101.example,for_profit,large,4,True,False,2025-01-25 04:00:19,2025-03-01 20:43:18
ORG000102,Unity Care Collective,2616 Washington Ln,Manchester,9,M1 1AE,To access dignity support volunteers serve opportunity empower connect.,https://www.unitycarecollective-000102.example,,contact@unitycarecollective-000102.example,non_profit,large,5,True,True,2024-09-25 19:37:53,2024-12-10 17:31:10
ORG000103,Helping Support Services,874 Elm Ave,Mount Geelongbridge,15,3295,To wellbeing support serve resources dignity opportunity resilience communities.,https://www.helpingsupportservices-000103.example,,contact@helpingsupportservices-000103.example,non_profit,medium,4,False,True,2025-01-19 13:34:14,2025-02-20 01:01:49
ORG000104,Guardian Support Network,7070 River Dr,Sydney,14,2000,To relief families resources access strengthen wellbeing resilience dignity opportunity care volunteers.,https://www.guardiansupportnetwork-000104.example,,,for_profit,large,2,False,True,2025-06-07 23:04:20,2025-10-04 11:27:58
ORG000105,Riverside Alliance Services,9162 Cedar Dr,Bengaluru,12,560001,To volunteers uplift resources wellbeing care support communities relief neighbors.,https://www.riversideallianceservice-000105.example,,,non_profit,small,4,False,True,2025-03-29 12:19:32,2025-05-14 22:16:36
ORG000106,Lighthouse Alliance Network,4848 Elm Blvd,Los Angeles,2,90012,To assist empower uplift access volunteers relief care families.,https://www.lighthousealliancenetwor-000106.example,+1-202-555-0133,contact@lighthousealliancenetwor-000106.example,non_profit,large,5,True,False,2024-04-04 18:53:58,2024-05-22 10:12:43
ORG000107,Trinity Network Trust,4682 Main Blvd,Dallas,4,75201,To assist dignity communities families volunteers wellbeing care support access uplift empower connect.,https://www.trinitynetworktrust-000107.example,+1-202-555-0191,contact@trinitynetworktrust-000107.example,non_profit,medium,2,True,True,2024-09-04 14:46:59,2024-09-15 20:34:17
ORG000108,Lighthouse Community Foundation,3878 Church Blvd,East Mysuruford,12,570546,To families dignity support connect neighbors relief empower care serve uplift.,https://www.lighthousecommunityfound-000108.example,,,non_profit,medium,5,False,True,2024-10-17 00:38:58,2024-11-18 02:47:49
ORG000109,Beacon Foundation Collective,1429 Maple Ct,East Houstonford,4,77067,To families uplift serve opportunity connect support care resilience relief.,https://www.beaconfoundationcollecti-000109.example,+1-202-555-0111,,non_profit,large,1,False,True,2025-03-19 07:11:57,2025-05-17 20:46:23
ORG000110,Lighthouse Relief Partners,8656 Sunset Ave,East Ottawaburg,6,K1P 9X0,To care dignity families resources connect serve empower opportunity relief access support resilience.,https://www.lighthousereliefpartners-000110.example,+1-416-555-0108,contact@lighthousereliefpartners-000110.example,non_profit,medium,4,False,False,2024-02-05 14:39:33,2024-04-22 16:15:07
ORG000111,Beacon Family Society,883 Pine Ave,Melbourne,15,3000,To connect support assist relief families empower neighbors communities uplift wellbeing strengthen.,https://www.beaconfamilysociety-000111.example,,contact@beaconfamilysociety-000111.example,non_profit,small,1,False,False,2024-06-04 16:48:27,2024-09-25 13:13:58
ORG000112,Solace Relief Collective,7779 Highland Way,Mount Spokaneburg,5,99270,To empower access resilience resources care wellbeing connect strengthen volunteers communities.,https://www.solacereliefcollective-000112.example,+1-202-555-0119,contact@solacereliefcollective-000112.example,for_profit,large,2,True,True,2025-01-11 22:01:31,2025-01-21 06:59:04
ORG000113,Open Support Partners,5169 Highland Ct,East Houstonford,4,77067,To assist care relief empower opportunity resilience communities support.,https://www.opensupportpartners-000113.example,+1-202-555-0101,contact@opensupportpartners-000113.example,for_profit,medium,5,False,False,2024-03-19 11:41:54,2024-06-13 11:30:57
ORG000114,Open Foundation Coalition,1772 Sunset Dr,West Montrealville,8,H2Y 6A2,To support relief access connect uplift volunteers wellbeing neighbors assist serve families opportunity.,https://www.openfoundationcoalition-000114.example,+1-416-555-0127,contact@openfoundationcoalition-000114.example,non_profit,medium,3,False,False,2024-05-20 16:13:44,2024-07-18 17:15:15
ORG000115,Bright Network Partners,7670 Elm St,East Ottawaburg,6,K1P 9X0,To access strengthen uplift volunteers resilience neighbors resources connect relief wellbeing dignity families.,https://www.brightnetworkpartners-000115.example,+1-416-555-0195,contact@brightnetworkpartners-000115.example,for_profit,small,2,False,True,2025-06-23 02:12:39,2025-10-13 22:22:54
ORG000116,Evergreen Community Coalition,8891 Hill Rd,Mysuru,12,570001,To access assist care wellbeing connect serve neighbors support resources uplift dignity relief.,https://www.evergreencommunitycoalit-000116.example,,contact@evergreencommunitycoalit-000116.example,for_profit,medium,4,False,True,2024-11-15 01:55:10,2025-02-22 09:22:41
ORG000117,Riverside Support Center,6559 Cedar Ave,Birmingham,9,B1 1BB,To volunteers resources strengthen resilience communities assist support empower uplift opportunity neighbors.,https://www.riversidesupportcenter-000117.example,,contact@riversidesupportcenter-000117.example,non_profit,small,3,True,True,2024-04-10 21:14:31,2024-07-17 23:22:33
ORG000118,Unity Assistance Services,8832 Washington Ave,Port Manchesterwood,9,M1 6YJ,To families care support assist resilience access empower wellbeing.,https://www.unityassistanceservices-000118.example,,contact@unityassistanceservices-000118.example,for_profit,large,1,False,True,2024-11-16 07:13:44,2025-01-03 09:18:10
ORG000119,Open Relief Initiative,8300 Highland Ln,Geelong,15,3220,To access resilience connect neighbors care support serve uplift volunteers.,https://www.openreliefinitiative-000119.example,,contact@openreliefinitiative-000119.example,for_profit,medium,3,False,True,2024-12-25 17:11:47,2025-02-14 09:27:11
ORG000120,Solace Outreach Foundation,2256 Maple Ct,West Quebecburg,8,G1R 4K3,To communities opportunity care access resilience uplift volunteers connect empower.,https://www.solaceoutreachfoundation-000120.example,+1-416-555-0183,,for_profit,large,2,True,True,2024-01-10 16:00:54,2024-01-21 18:39:20
ORG000121,Cornerstone Alliance Foundation,9593 Cedar Ln,Mount Puneton,11,411343,To relief connect dignity resources support neighbors empower care.,https://www.cornerstonealliancefound-000121.example,,contact@cornerstonealliancefound-000121.example,for_profit,small,2,True,True,2025-08-17 19:53:43,2025-11-06 09:55:33
ORG000122,Helping Relief Coalition,7980 Church Dr,South Seattlefield,5,98113,To volunteers serve families strengthen opportunity access uplift care resilience assist relief dignity.,https://www.helpingreliefcoalition-000122.example,+1-202-555-0137,contact@helpingreliefcoalition-000122.example,non_profit,large,4,False,False,2025-04-30 23:02:00,2025-07-28 12:13:51
ORG000123,Trinity Outreach Network,1096 River Ct,Fort Vancouverville,7,V6B 5J4,To neighbors families resilience wellbeing resources care strengthen access connect.,https://www.trinityoutreachnetwork-000123.example,+1-416-555-0129,contact@trinityoutreachnetwork-000123.example,non_profit,medium,2,False,False,2025-05-01 19:10:32,2025-05-01 19:17:58
ORG000124,Bright Network Partners,7291 Main Ct,Manchester,9,M1 1AE,To serve uplift families volunteers communities assist empower resources relief support wellbeing neighbors.,https://www.brightnetworkpartners-000124.example,,contact@brightnetworkpartners-000124.example,for_profit,small,2,True,True,2025-05-14 07:05:43,2025-08-09 08:08:48
ORG000125,Solace Assistance Coalition,6642 River Ct,South Albanybridge,3,12243,To wellbeing serve assist empower resilience connect opportunity strengthen care uplift communities neighbors.,https://www.solaceassistancecoalitio-000125.example,+1-202-555-0112,contact@solaceassistancecoalitio-000125.example,for_profit,large,5,True,False,2024-08-07 00:10:43,2024-10-14 15:56:05
ORG000126,Trinity Assistance Society,34 Lake Ave,Los Angeles,2,90012,To dignity serve connect families resilience assist uplift care.,https://www.trinityassistancesociety-000126.example,+1-202-555-0148,contact@trinityassistancesociety-000126.example,non_profit,small,5,False,True,2024-02-09 06:56:33,2024-05-21 02:13:37
ORG000127,Lighthouse Support Trust,8458 Church Dr,Mount Berlindale,16,10161,To communities access wellbeing families neighbors volunteers resources relief care.,https://www.lighthousesupporttrust-000127.example,,contact@lighthousesupporttrust-000127.example,non_profit,large,2,True,True,2024-11-06 14:46:49,2024-12-15 06:00:35
ORG000128,Unity Family Partners,9594 Main Way,Port Losfield,2,90040,To dignity support uplift relief strengthen resources serve neighbors care families resilience.,https://www.unityfamilypartners-000128.example,+1-202-555-0158,contact@unityfamilypartners-000128.example,for_profit,medium,5,True,True,2024-02-02 02:10:48,2024-02-23 14:41:24
ORG000129,Harbor Community Coalition,7324 Main Rd,New Melbourneburg,15,3084,To opportunity empower relief dignity resilience resources access assist families serve connect.,https://www.harborcommunitycoalition-000129.example,,contact@harborcommunitycoalition-000129.example,non_profit,large,5,True,True,2025-04-28 09:53:48,2025-08-02 04:46:49
ORG000130,Unity Alliance Initiative,2884 Park Way,East Mysurufield,12,570465,To empower access families neighbors care strengthen assist dignity communities connect.,https://www.unityallianceinitiative-000130.example,,contact@unityallianceinitiative-000130.example,for_profit,large,3,True,True,2025-05-19 08:19:34,2025-07-14 22:19:17
ORG000131,Helping Family Society,662 Cedar Ln,New Newwood,3,10092,To uplift relief empower strengthen assist connect resilience families serve support.,https://www.helpingfamilysociety-000131.example,+1-202-555-0127,contact@helpingfamilysociety-000131.example,for_profit,large,3,True,False,2025-08-23 17:31:30,2025-11-05 04:32:24
ORG000132,Guardian Care Coalition,4226 Highland St,Montreal,8,H2Y 1C6,To communities volunteers connect dignity neighbors strengthen opportunity wellbeing care uplift relief.,https://www.guardiancarecoalition-000132.example,+1-416-555-0151,contact@guardiancarecoalition-000132.example,for_profit,small,2,True,True,2024-01-12 04:58:45,2024-04-18 06:28:33
ORG000133,Solace Alliance Collective,6688 Park Rd,Glasgow,10,G1 1XW,To uplift access dignity communities serve relief connect care neighbors.,https://www.solacealliancecollective-000133.example,,contact@solacealliancecollective-000133.example,non_profit,large,2,False,False,2024-01-26 10:46:51,2024-03-11 17:12:37
ORG000134,Trinity Care Society,3819 Highland Rd,Hamburg,18,20095,To empower support families uplift volunteers serve access wellbeing dignity communities resources.,https://www.trinitycaresociety-000134.example,,contact@trinitycaresociety-000134.example,non_profit,small,1,False,True,2024-06-29 14:21:48,2024-09-11 20:27:50
ORG000135,Helping Care Partners,7977 Church St,East Munichfield,17,80360,To resilience communities relief serve families neighbors care resources volunteers strengthen.,https://www.helpingcarepartners-000135.example,,,non_profit,medium,4,False,True,2024-10-14 20:25:40,2025-01-20 22:34:03
ORG000136,Open Alliance Initiative,2361 Oak Dr,Arlington,1,22201,To wellbeing communities resilience strengthen assist uplift support access serve connect relief.,https://www.openallianceinitiative-000136.example,+1-202-555-0125,contact@openallianceinitiative-000136.example,for_profit,large,5,True,True,2024-10-29 20:54:45,2024-12-14 06:14:31
ORG000137,Unity Assistance Partners,9949 Lake Rd,Mount Geelongbridge,15,3295,To connect resources support communities relief empower families neighbors strengthen.,https://www.unityassistancepartners-000137.example,,contact@unityassistancepartners-000137.example,for_profit,medium,3,False,False,2024-08-07 05:51:36,2024-08-11 13:30:05
ORG000138,Harbor Neighbor Trust,6633 River St,Port Geelongford,15,3215,To resilience communities families access assist wellbeing empower uplift opportunity volunteers neighbors.,https://www.harborneighbortrust-000138.example,,contact@harborneighbortrust-000138.example,for_profit,large,5,True,False,2024-01-12 21:27:27,2024-05-04 21:09:00
ORG000139,Helping Hope Network,5329 Elm Way,Seattle,5,98101,To resilience families assist dignity serve wellbeing access uplift care.,https://www.helpinghopenetwork-000139.example,+1-202-555-0143,,for_profit,small,2,False,True,2024-11-13 13:54:30,2024-12-31 19:03:36
ORG000140,Riverside Relief Initiative,7700 Main Ct,Munich,17,80331,To empower relief uplift connect support volunteers access resources communities.,https://www.riversidereliefinitiativ-000140.example,,contact@riversidereliefinitiativ-000140.example,for_profit,small,2,True,True,2025-01-05 22:49:42,2025-03-30 10:01:46
ORG000141,Guardian Care Network,9246 Cedar Ave,Nuremberg,17,90402,To care support serve opportunity wellbeing families resilience uplift neighbors volunteers assist.,https://www.guardiancarenetwork-000141.example,,contact@guardiancarenetwork-000141.example,non_profit,large,4,True,False,2024-06-24 08:13:18,2024-10-20 00:41:35
ORG000142,Evergreen Relief Center,7685 Hill Dr,South Albanybridge,3,12243,To resources neighbors connect access assist care support families volunteers dignity serve communities.,https://www.evergreenreliefcenter-000142.example,+1-202-555-0112,,for_profit,large,3,False,True,2025-04-04 02:56:36,2025-06-24 01:09:18
ORG000143,Bright Hope Society,4177 Church Ct,Norfolk,1,23510,To communities wellbeing resilience empower resources care dignity opportunity strengthen.,https://www.brighthopesociety-000143.example,+1-202-555-0116,contact@brighthopesociety-000143.example,non_profit,large,3,True,True,2024-09-10 07:17:26,2024-11-05 02:10:45
ORG000144,Helping Care Society,8844 Hill Rd,Lake Sanhaven,2,94171,To neighbors communities relief resources support families assist opportunity strengthen dignity serve.,https://www.helpingcaresociety-000144.example,+1-202-555-0164,contact@helpingcaresociety-000144.example,non_profit,large,3,True,True,2025-07-09 18:47:28,2025-09-03 21:25:01
ORG000145,Trinity Foundation Collective,3643 Pine Rd,East Edinburghbridge,10,EH1 1TG,To neighbors opportunity care volunteers connect empower resilience dignity access strengthen.,https://www.trinityfoundationcollect-000145.example,,contact@trinityfoundationcollect-000145.example,non_profit,large,4,True,True,2025-02-03 17:25:51,2025-04-22 13:36:07
ORG000146,Beacon Hope Center,9625 Highland St,Lake Norfolkdale,1,23597,To access care neighbors resilience uplift communities assist resources families.,https://www.beaconhopecenter-000146.example,+1-202-555-0115,contact@beaconhopecenter-000146.example,non_profit,medium,1,True,True,2025-03-06 04:18:24,2025-04-29 05:15:43
ORG000147,Harbor Care Collective,1150 River St,South Victoriaburg,7,V8W 8M9,To families serve volunteers communities wellbeing resilience strengthen connect.,https://www.harborcarecollective-000147.example,+1-416-555-0169,contact@harborcarecollective-000147.example,for_profit,small,1,False,True,2025-02-19 07:20:22,2025-04-30 21:05:54
ORG000148,Riverside Community Foundation,8498 Main Ave,Green Torontocrest,6,M5H 9Y8,To connect strengthen families resources dignity communities empower neighbors.,https://www.riversidecommunityfounda-000148.example,+1-416-555-0111,,non_profit,medium,1,False,False,2024-06-21 03:21:50,2024-10-08 18:34:40
ORG000149,Lighthouse Family Coalition,5506 Oak Ave,South Berlinwood,16,10187,To communities dignity resilience connect neighbors assist care volunteers relief empower resources support.,https://www.lighthousefamilycoalitio-000149.example,,contact@lighthousefamilycoalitio-000149.example,for_profit,large,2,False,True,2025-02-15 05:50:46,2025-04-03 07:47:08
ORG000150,Solace Assistance Trust,1372 Maple Rd,New Newwood,3,10092,To uplift connect assist neighbors families strengthen wellbeing care support.,https://www.solaceassistancetrust-000150.example,+1-202-555-0172,,for_profit,small,1,False,False,2024-01-19 00:58:58,2024-04-17 04:37:25
ORG000151,Trinity Alliance Services,7356 Pine St,Glasgow,10,G1 1XW,To care serve connect strengthen resilience assist relief resources opportunity support wellbeing.,https://www.trinityallianceservices-000151.example,,,for_profit,small,4,True,False,2025-04-28 00:23:33,2025-07-08 11:47:42
ORG000152,Summit Family Partners,1990 River Blvd,New Albanybridge,3,12213,To communities assist empower strengthen access resilience families resources neighbors.,https://www.summitfamilypartners-000152.example,+1-202-555-0198,contact@summitfamilypartners-000152.example,non_profit,small,4,False,True,2025-03-17 10:53:41,2025-03-26 03:59:38
ORG000153,Bright Alliance Trust,1728 Union St,Nuremberg,17,90402,To care serve relief empower uplift strengthen support dignity connect access families volunteers.,https://www.brightalliancetrust-000153.example,,contact@brightalliancetrust-000153.example,non_profit,medium,1,False,True,2025-03-17 02:42:44,2025-05-21 01:21:38
ORG000154,Solace Family Partners,8866 Sunset Ave,Toronto,6,M5H 2N2,To access serve neighbors empower care resilience opportunity wellbeing uplift assist strengthen volunteers.,https://www.solacefamilypartners-000154.example,+1-416-555-0135,contact@solacefamilypartners-000154.example,for_profit,small,4,True,False,2024-01-14 17:16:47,2024-04-25 07:09:49
ORG000155,Riverside Hope Partners,6527 Washington Rd,New Hamburgcrest,18,20060,To wellbeing resources empower access uplift connect families resilience opportunity relief dignity support.,https://www.riversidehopepartners-000155.example,,contact@riversidehopepartners-000155.example,for_profit,large,4,False,True,2024-02-05 22:52:08,2024-05-04 13:08:29
ORG000156,Beacon Alliance Partners,9840 Highland Dr,New Hamburgcrest,18,20060,To empower serve care families communities connect neighbors volunteers assist.,https://www.beaconalliancepartners-000156.example,,contact@beaconalliancepartners-000156.example,for_profit,large,4,False,True,2024-10-21 23:25:48,2024-12-10 18:31:44
ORG000157,Unity Alliance Initiative,6394 Washington Blvd,Norfolk,1,23510,To care dignity support assist uplift families neighbors connect resilience access relief wellbeing.,https://www.unityallianceinitiative-000157.example,+1-202-555-0161,contact@unityallianceinitiative-000157.example,non_profit,medium,3,True,False,2024-05-13 04:51:28,2024-07-01 06:59:16
ORG000158,Guardian Alliance Center,1422 Sunset Blvd,Berlin,16,10115,To uplift neighbors strengthen assist opportunity connect resilience resources access support.,https://www.guardianalliancecenter-000158.example,,contact@guardianalliancecenter-000158.example,for_profit,large,4,False,True,2024-02-15 14:04:57,2024-04-02 05:13:10
ORG000159,Cornerstone Community Trust,5415 Cedar Ave,New Santon,2,94191,To serve opportunity neighbors resources resilience assist support strengthen families.,https://www.cornerstonecommunitytrus-000159.example,+1-202-555-0179,contact@cornerstonecommunitytrus-000159.example,non_profit,small,2,True,False,2024-06-02 09:40:23,2024-09-27 09:37:37
ORG000160,Harbor Foundation Services,1786 Highland Ln,New York,3,10001,To neighbors support access communities uplift resources care serve.,https://www.harborfoundationservices-000160.example,+1-202-555-0187,contact@harborfoundationservices-000160.example,for_profit,medium,5,False,True,2024-05-31 03:17:58,2024-07-04 02:32:44
ORG000161,Harbor Neighbor Services,8063 Park Ave,North Ottawafield,6,K1P 8H0,To serve support empower care connect dignity uplift resilience assist strengthen communities volunteers.,https://www.harborneighborservices-000161.example,+1-416-555-0127,contact@harborneighborservices-000161.example,for_profit,large,4,False,True,2024-04-27 22:59:33,2024-05-16 06:04:46
ORG000162,Trinity Neighbor Initiative,8094 Union Blvd,Fort Vancouverhaven,7,V6B 2L1,To families relief strengthen uplift volunteers opportunity serve dignity empower resilience.,https://www.trinityneighborinitiativ-000162.example,+1-416-555-0159,,non_profit,large,1,True,False,2024-08-07 07:19:32,2024-10-13 00:28:44
ORG000163,Cornerstone Hope Coalition,4293 Lake Way,South Seattlefield,5,98113,To dignity care wellbeing empower neighbors connect resilience opportunity communities uplift strengthen.,https://www.cornerstonehopecoalition-000163.example,+1-202-555-0190,contact@cornerstonehopecoalition-000163.example,for_profit,small,2,True,True,2025-07-22 08:33:11,2025-09-25 23:43:11
ORG000164,Summit Alliance Coalition,2233 Washington Blvd,Lake Dallasburg,4,75288,To empower access families connect uplift care resilience serve.,https://www.summitalliancecoalition-000164.example,+1-202-555-0100,contact@summitalliancecoalition-000164.example,non_profit,small,4,True,False,2025-02-04 02:23:38,2025-02-28 05:47:27
ORG000165,Unity Foundation Collective,3355 Cedar Ave,Fort Vancouverville,7,V6B 5J4,To access serve wellbeing resources opportunity resilience dignity uplift families communities connect assist.,https://www.unityfoundationcollectiv-000165.example,+1-416-555-0178,contact@unityfoundationcollectiv-000165.example,non_profit,small,1,False,False,2025-01-26 18:22:45,2025-03-27 03:40:44
ORG000166,Beacon Relief Center,9037 Sunset Way,North Ottawafield,6,K1P 8H0,To opportunity relief wellbeing connect dignity communities neighbors assist.,https://www.beaconreliefcenter-000166.example,+1-416-555-0106,,non_profit,small,3,False,True,2025-05-23 20:47:45,2025-08-01 19:10:37
ORG000167,Bright Care Society,738 Church Rd,Port Mysuruwood,12,570431,To serve strengthen wellbeing opportunity relief dignity families access uplift.,https://www.brightcaresociety-000167.example,,contact@brightcaresociety-000167.example,for_profit,small,3,False,False,2025-03-23 16:32:08,2025-05-25 02:10:03
ORG000168,Riverside Network Partners,8133 Pine St,East Torontoton,6,M5H 3R1,To support communities care opportunity assist dignity access strengthen resilience relief families.,https://www.riversidenetworkpartners-000168.example,+1-416-555-0186,,for_profit,large,2,True,False,2024-08-11 21:35:29,2024-09-20 12:06:15
ORG000169,Unity Family Network,8249 Washington Blvd,New Hamburgville,18,20062,To wellbeing neighbors resilience uplift assist access resources serve families care volunteers.,https://www.unityfamilynetwork-000169.example,,,for_profit,large,5,False,True,2025-07-05 13:07:37,2025-10-19 20:02:31
ORG000170,Open Community Initiative,3795 Oak Blvd,New Albanybridge,3,12213,To neighbors relief assist volunteers wellbeing care resources uplift families.,https://www.opencommunityinitiative-000170.example,+1-202-555-0171,contact@opencommunityinitiative-000170.example,for_profit,medium,3,True,False,2025-02-15 06:25:02,2025-06-08 14:59:24
ORG000171,Summit Community Initiative,311 Pine Rd,Austin,4,78701,To neighbors opportunity serve connect resources assist resilience strengthen families care volunteers.,https://www.summitcommunityinitiativ-000171.example,+1-202-555-0194,,for_profit,large,3,True,False,2024-08-28 23:35:43,2024-09-09 15:24:28
ORG000172,Lighthouse Care Services,8136 Maple Ct,West Edinburghford,10,EH1 7SY,To resilience dignity opportunity access communities relief strengthen families serve care neighbors.,https://www.lighthousecareservices-000172.example,,contact@lighthousecareservices-000172.example,for_profit,small,4,True,True,2024-08-01 22:12:58,2024-10-29 10:34:34
ORG000173,Cornerstone Care Partners,8051 Union Blvd,East Mysuruford,12,570546,To assist support access care empower strengthen wellbeing opportunity resilience.,https://www.cornerstonecarepartners-000173.example,,contact@cornerstonecarepartners-000173.example,non_profit,medium,3,False,True,2024-01-26 02:41:34,2024-05-07 11:53:01
ORG000174,Unity Network Coalition,9892 Main Ave,Ottawa,6,K1P 1J1,To opportunity care serve wellbeing access dignity uplift communities.,https://www.unitynetworkcoalition-000174.example,+1-416-555-0190,contact@unitynetworkcoalition-000174.example,for_profit,large,5,False,True,2025-02-26 17:31:39,2025-03-18 19:48:16
ORG000175,Beacon Assistance Foundation,6343 Lake Blvd,Glasgow,10,G1 1XW,To relief care serve empower wellbeing connect resilience opportunity.,https://www.beaconassistancefoundati-000175.example,,contact@beaconassistancefoundati-000175.example,for_profit,small,2,True,True,2025-01-25 23:39:36,2025-03-15 14:21:50
ORG000176,Lighthouse Foundation Society,5965 Elm Ct,Port Montrealburg,8,H2Y 5X6,To assist strengthen access resilience support empower dignity volunteers wellbeing uplift care communities.,https://www.lighthousefoundationsoci-000176.example,+1-416-555-0186,contact@lighthousefoundationsoci-000176.example,non_profit,large,4,True,False,2024-06-11 17:58:23,2024-08-30 09:05:05
ORG000177,Helping Hope Initiative,6883 Highland Ave,Manchester,9,M1 1AE,To opportunity volunteers access assist strengthen neighbors relief communities.,https://www.helpinghopeinitiative-000177.example,,contact@helpinghopeinitiative-000177.example,non_profit,large,2,False,True,2025-06-05 02:44:34,2025-09-24 23:28:09
ORG000178,Guardian Community Network,5746 Park Way,Mount Spokaneburg,5,99270,To volunteers opportunity resilience care assist families uplift dignity relief access.,https://www.guardiancommunitynetwork-000178.example,+1-202-555-0156,contact@guardiancommunitynetwork-000178.example,for_profit,medium,2,True,True,2025-01-26 15:09:31,2025-03-18 06:51:58
ORG000179,Trinity Hope Foundation,2780 Park St,South Seattlefield,5,98113,To neighbors opportunity care volunteers resilience serve access families uplift strengthen support dignity.,https://www.trinityhopefoundation-000179.example,+1-202-555-0156,contact@trinityhopefoundation-000179.example,for_profit,medium,5,False,True,2024-05-12 17:01:49,2024-06-28 00:30:20
ORG000180,Helping Community Trust,6602 Park Rd,Glasgow,10,G1 1XW,To serve communities dignity care uplift resources neighbors support resilience.,https://www.helpingcommunitytrust-000180.example,,contact@helpingcommunitytrust-000180.example,non_profit,medium,2,True,False,2024-08-24 02:13:12,2024-11-25 19:37:11
ORG000181,Summit Hope Foundation,5149 Oak St,Toronto,6,M5H 2N2,To dignity resources opportunity communities relief neighbors access volunteers families.,https://www.summithopefoundation-000181.example,+1-416-555-0155,contact@summithopefoundation-000181.example,for_profit,medium,4,True,True,2025-01-30 15:11:51,2025-05-01 00:04:52
ORG000182,Solace Outreach Initiative,3221 Union Ct,Port Newcastlefield,14,2362,To serve volunteers uplift empower resources care families opportunity access support.,https://www.solaceoutreachinitiative-000182.example,,contact@solaceoutreachinitiative-000182.example,for_profit,medium,1,False,True,2024-02-08 16:13:54,2024-05-27 21:11:25
ORG000183,Trinity Foundation Trust,7796 Park Ct,South Sydneyhaven,14,2059,To opportunity assist communities support wellbeing empower uplift care serve.,https://www.trinityfoundationtrust-000183.example,,contact@trinityfoundationtrust-000183.example,for_profit,medium,4,False,True,2024-04-27 21:19:33,2024-05-31 16:16:02
ORG000184,Harbor Hope Network,8649 Lake Dr,South Victoriaburg,7,V8W 8M9,To access empower relief connect volunteers dignity resources neighbors resilience wellbeing opportunity.,https://www.harborhopenetwork-000184.example,+1-416-555-0176,contact@harborhopenetwork-000184.example,for_profit,small,2,False,True,2025-02-23 10:11:48,2025-04-23 10:58:13
ORG000185,Guardian Relief Trust,4071 Lake Way,South Glasgowburg,10,G1 3GA,To resilience support volunteers wellbeing communities families empower access opportunity assist strengthen care.,https://www.guardianrelieftrust-000185.example,,contact@guardianrelieftrust-000185.example,for_profit,small,4,True,True,2025-06-17 18:43:06,2025-09-15 17:57:04
ORG000186,Solace Assistance Center,3736 Pine Dr,Lake Dallasburg,4,75288,To assist dignity volunteers families resources opportunity support uplift resilience access connect.,https://www.solaceassistancecenter-000186.example,+1-202-555-0161,contact@solaceassistancecenter-000186.example,non_profit,large,1,True,False,2025-03-28 01:46:17,2025-06-01 08:37:17
