user_id,cat_id,skill_level,created_at,last_updated_at
17d5b563-fa60-ede1-e5eb-772df11c0ac5,8,INTERMEDIATE,2025-04-07 01:49:17,2025-04-16 19:48:28
4ab427e3-a360-7681-2bbb-a89d34fadee1,6,BEGINNER,2025-05-25 06:46:59,2025-06-26 07:19:31
3a3e46b0-96f8-4ff7-c1a7-2883f8802878,2.4,ADVANCED,2025-05-06 08:12:10,2025-06-13 19:49:00
3a3e46b0-96f8-4ff7-c1a7-2883f8802878,3.1,INTERMEDIATE,2025-05-16 11:25:26,2025-06-30 15:10:41
3a3e46b0-96f8-4ff7-c1a7-2883f8802878,1.3,ADVANCED,2025-05-22 23:44:17,2025-05-27 11:52:17
3a3e46b0-96f8-4ff7-c1a7-2883f8802878,9,EXPERT,2025-05-16 20:47:46,2025-06-29 09:23:20
51db1a37-4204-d733-9855-0b1ed5881c1c,8.2,BEGINNER,2025-02-27 15:31:26,2025-04-23 06:40:17
51db1a37-4204-d733-9855-0b1ed5881c1c,10,EXPERT,2025-02-17 04:59:17,2025-04-11 14:06:55
51db1a37-4204-d733-9855-0b1ed5881c1c,6.2,BEGINNER,2025-02-23 14:40:17,2025-02-25 01:11:29
51db1a37-4204-d733-9855-0b1ed5881c1c,7.1,INTERMEDIATE,2025-02-17 16:10:34,2025-04-06 20:39:29
51db1a37-4204-d733-9855-0b1ed5881c1c,4.3,EXPERT,2025-03-03 11:46:09,2025-03-12 12:43:23
7919955c-9be4-f19f-9270-1d607c4f48e4,9.1,BEGINNER,2025-03-10 00:49:52,2025-03-23 14:58:18
7919955c-9be4-f19f-9270-1d607c4f48e4,7.1,BEGINNER,2025-02-22 15:23:36,2025-04-22 18:41:59
7919955c-9be4-f19f-9270-1d607c4f48e4,8.2,BEGINNER,2025-02-27 01:24:20,2025-04-24 22:19:47
301c8db3-16db-80db-a543-148e9adfe981,5.1,INTERMEDIATE,2025-01-19 01:37:12,2025-02-09 07:57:11
301c8db3-16db-80db-a543-148e9adfe981,6.2,BEGINNER,2025-01-17 13:42:37,2025-03-04 06:59:40
301c8db3-16db-80db-a543-148e9adfe981,9.2,ADVANCED,2025-02-02 17:13:23,2025-02-25 17:41:48
301c8db3-16db-80db-a543-148e9adfe981,10.2,BEGINNER,2025-02-12 06:02:12,2025-03-23 16:20:35
301c8db3-16db-80db-a543-148e9adfe981,9,EXPERT,2025-02-12 03:09:57,2025-04-09 17:58:28
1fb621ae-ec4e-8cbb-a2aa-378c659e0258,1.2,ADVANCED,2025-05-01 03:17:12,2025-06-15 18:03:58
1fb621ae-ec4e-8cbb-a2aa-378c659e0258,10.2,ADVANCED,2025-04-05 19:44:28,2025-04-17 22:23:52
1fb621ae-ec4e-8cbb-a2aa-378c659e0258,9.2,EXPERT,2025-04-13 21:57:32,2025-05-02 22:05:44
1fb621ae-ec4e-8cbb-a2aa-378c659e0258,2,ADVANCED,2025-04-19 21:22:21,2025-06-11 01:49:56
1fb621ae-ec4e-8cbb-a2aa-378c659e0258,3,EXPERT,2025-04-30 20:55:34,2025-05-10 22:12:20
022aadda-cd05-79e2-99e4-704c2c56e0cd,4.1,EXPERT,2025-03-24 03:54:05,2025-04-24 06:59:47
4c7d9313-a6c6-81b0-e472-9be5f3c2944a,6.3,ADVANCED,2025-03-08 23:56:39,2025-05-05 23:18:19
4c7d9313-a6c6-81b0-e472-9be5f3c2944a,9,ADVANCED,2025-03-06 11:03:26,2025-04-29 09:40:59
4c7d9313-a6c6-81b0-e472-9be5f3c2944a,4.3,EXPERT,2025-03-16 02:10:40,2025-03-31 10:02:41
e061f65f-a859-6f8c-d734-18fe2b843ef3,5,ADVANCED,2024-05-28 07:41:49,2024-07-28 02:01:40
e061f65f-a859-6f8c-d734-18fe2b843ef3,6.1,EXPERT,2024-05-15 12:52:00,2024-07-08 20:48:15
e061f65f-a859-6f8c-d734-18fe2b843ef3,9.2,EXPERT,2024-06-09 13:15:52,2024-07-24 06:48:15
e061f65f-a859-6f8c-d734-18fe2b843ef3,5.2,INTERMEDIATE,2024-06-04 20:43:22,2024-06-26 05:48:37
26996aab-daaf-7529-deef-f82a0dd70158,9,BEGINNER,2025-04-26 02:30:21,2025-05-26 02:51:44
26996aab-daaf-7529-deef-f82a0dd70158,2,EXPERT,2025-04-22 20:52:51,2025-05-24 09:30:04
26996aab-daaf-7529-deef-f82a0dd70158,6,ADVANCED,2025-04-26 20:39:10,2025-06-05 02:00:20
26996aab-daaf-7529-deef-f82a0dd70158,1.3,BEGINNER,2025-05-02 02:15:00,2025-05-08 04:20:50
26996aab-daaf-7529-deef-f82a0dd70158,8,INTERMEDIATE,2025-04-18 06:48:26,2025-06-14 09:48:16
330ccff5-88a5-fa0d-09a8-5dc50131ff3b,1,ADVANCED,2024-07-29 14:45:08,2024-08-17 02:28:51
cfdfc6f9-eb0f-827c-e82a-3879f2b5a7ea,2.1,INTERMEDIATE,2024-08-08 09:38:42,2024-08-11 04:39:34
cfdfc6f9-eb0f-827c-e82a-3879f2b5a7ea,1.2,ADVANCED,2024-08-30 13:59:02,2024-10-22 05:05:19
cfdfc6f9-eb0f-827c-e82a-3879f2b5a7ea,3.1,EXPERT,2024-08-25 00:06:30,2024-10-03 09:14:34
cfdfc6f9-eb0f-827c-e82a-3879f2b5a7ea,5.2,EXPERT,2024-08-24 16:12:18,2024-10-13 14:44:24
cfdfc6f9-eb0f-827c-e82a-3879f2b5a7ea,6.1,INTERMEDIATE,2024-08-24 15:45:55,2024-08-27 04:40:16
a15c159a-af8c-a888-b1f8-1ad9349b5089,8.1,INTERMEDIATE,2024-10-14 01:24:36,2024-11-08 15:16:35
a15c159a-af8c-a888-b1f8-1ad9349b5089,6.2,INTERMEDIATE,2024-10-29 14:21:04,2024-11-11 21:50:13
a15c159a-af8c-a888-b1f8-1ad9349b5089,9.2,EXPERT,2024-10-05 06:42:21,2024-11-30 09:51:27
a15c159a-af8c-a888-b1f8-1ad9349b5089,5.2,INTERMEDIATE,2024-10-08 09:24:48,2024-10-26 20:09:08
03438b64-00b3-700f-3c08-899054a27051,8,BEGINNER,2024-04-26 19:24:45,2024-06-11 02:22:15
03438b64-00b3-700f-3c08-899054a27051,7.2,ADVANCED,2024-04-14 06:29:58,2024-05-06 08:33:00
03438b64-00b3-700f-3c08-899054a27051,2.3,ADVANCED,2024-04-15 06:57:17,2024-05-15 04:23:07
03438b64-00b3-700f-3c08-899054a27051,10.2,ADVANCED,2024-04-17 05:57:06,2024-06-04 04:24:48
e0e3c5ce-44af-ecb7-9f2e-befcf480b91e,3.2,INTERMEDIATE,2024-04-29 13:21:50,2024-05-08 15:17:58
e0e3c5ce-44af-ecb7-9f2e-befcf480b91e,1,EXPERT,2024-05-13 16:56:46,2024-07-10 23:42:57
e0e3c5ce-44af-ecb7-9f2e-befcf480b91e,3.1,ADVANCED,2024-04-27 22:05:52,2024-06-12 08:57:31
e0e3c5ce-44af-ecb7-9f2e-befcf480b91e,4.3,INTERMEDIATE,2024-05-06 21:31:59,2024-06-25 13:44:12
e0e3c5ce-44af-ecb7-9f2e-befcf480b91e,7.2,EXPERT,2024-05-07 19:08:23,2024-06-24 18:40:40
2172a0aa-e44a-913a-f933-a9faba2eeeb3,3.3,EXPERT,2024-02-27 05:05:10,2024-02-29 14:26:11
2172a0aa-e44a-913a-f933-a9faba2eeeb3,8,INTERMEDIATE,2024-03-07 08:06:45,2024-04-06 22:06:14
2172a0aa-e44a-913a-f933-a9faba2eeeb3,1.2,BEGINNER,2024-03-17 22:10:18,2024-04-01 12:26:37
2172a0aa-e44a-913a-f933-a9faba2eeeb3,8.2,BEGINNER,2024-03-14 18:59:38,2024-04-21 03:24:54
2172a0aa-e44a-913a-f933-a9faba2eeeb3,10.2,BEGINNER,2024-03-04 18:18:55,2024-05-04 08:34:20
da143a47-7823-51d9-d94d-f188816ce054,1.3,ADVANCED,2024-09-30 12:43:04,2024-11-02 12:33:53
da143a47-7823-51d9-d94d-f188816ce054,2,ADVANCED,2024-09-28 14:59:06,2024-10-30 09:12:40
da143a47-7823-51d9-d94d-f188816ce054,5,ADVANCED,2024-09-27 23:11:18,2024-11-26 11:47:04
da143a47-7823-51d9-d94d-f188816ce054,10.1,ADVANCED,2024-09-09 12:58:15,2024-09-10 10:25:20
82226c16-e3de-4ec0-4dfa-21bea335b2c8,9,ADVANCED,2024-02-28 21:54:16,2024-04-15 06:04:58
82226c16-e3de-4ec0-4dfa-21bea335b2c8,1.1,INTERMEDIATE,2024-03-18 01:20:39,2024-05-14 14:34:25
b8b818cf-be15-3187-b783-e1d5d26404b9,2.2,BEGINNER,2024-05-21 19:49:09,2024-05-25 21:59:04
b8b818cf-be15-3187-b783-e1d5d26404b9,5.1,EXPERT,2024-05-30 21:28:33,2024-07-19 05:39:40
b8b818cf-be15-3187-b783-e1d5d26404b9,5.2,BEGINNER,2024-05-14 00:46:18,2024-07-06 18:15:50
d0b3d752-bb01-b2a5-2c74-5800941c23fa,5,BEGINNER,2025-02-10 05:13:14,2025-03-28 06:12:12
d0b3d752-bb01-b2a5-2c74-5800941c23fa,2.1,INTERMEDIATE,2025-01-31 03:48:19,2025-02-10 20:41:03
d0b3d752-bb01-b2a5-2c74-5800941c23fa,6.2,EXPERT,2025-02-13 19:00:59,2025-03-07 07:51:47
d0b3d752-bb01-b2a5-2c74-5800941c23fa,3.2,EXPERT,2025-02-01 15:28:49,2025-02-26 21:39:01
2d852212-f554-e1f8-f9a5-5cf2a66c0fa1,2,INTERMEDIATE,2025-05-19 14:18:05,2025-05-31 15:20:33
2d852212-f554-e1f8-f9a5-5cf2a66c0fa1,4.1,EXPERT,2025-05-07 21:58:43,2025-06-19 09:40:04
2d852212-f554-e1f8-f9a5-5cf2a66c0fa1,9.1,BEGINNER,2025-05-30 03:57:37,2025-06-28 06:06:30
2d852212-f554-e1f8-f9a5-5cf2a66c0fa1,10.2,EXPERT,2025-05-26 20:12:31,2025-06-03 14:21:01
2d852212-f554-e1f8-f9a5-5cf2a66c0fa1,8.2,BEGINNER,2025-05-24 21:23:30,2025-06-15 01:03:21
1a3c2131-73dd-3bc6-d064-05a85bd29cb1,4.2,INTERMEDIATE,2025-07-04 20:36:46,2025-08-27 23:40:05
1a3c2131-73dd-3bc6-d064-05a85bd29cb1,5.2,EXPERT,2025-06-30 16:11:08,2025-07-10 00:33:02
1a3c2131-73dd-3bc6-d064-05a85bd29cb1,10.1,EXPERT,2025-06-10 23:41:48,2025-07-12 09:29:07
2fddb26a-1310-6665-aec2-bb19fbc398d8,1.1,BEGINNER,2024-10-22 12:27:53,2024-10-27 17:27:26
8150e0c9-c948-384b-1174-035785467426,2.3,BEGINNER,2025-01-17 03:17:09,2025-01-24 08:53:22
8150e0c9-c948-384b-1174-035785467426,2.2,BEGINNER,2024-12-30 18:13:32,2025-02-22 12:02:06
8150e0c9-c948-384b-1174-035785467426,4.3,ADVANCED,2025-01-18 15:32:12,2025-02-24 14:06:31
e94d4fbe-0653-1d47-4867-7b30b9567731,7.1,ADVANCED,2024-03-09 20:17:39,2024-05-05 09:23:21
758fc8fa-0614-ac41-275c-75dcafa08cbe,1.3,ADVANCED,2024-02-29 08:50:22,2024-04-26 23:52:52
758fc8fa-0614-ac41-275c-75dcafa08cbe,2.4,INTERMEDIATE,2024-03-09 07:56:32,2024-03-20 02:32:29
758fc8fa-0614-ac41-275c-75dcafa08cbe,2,BEGINNER,2024-02-28 01:00:27,2024-04-09 19:45:22
4d2551eb-af95-be79-c971-bf514a32bb22,9,INTERMEDIATE,2025-02-16 05:46:38,2025-02-27 05:39:33
29344e15-2477-f047-8336-a758d9f93502,1,EXPERT,2024-05-13 07:57:54,2024-06-09 14:37:36
29344e15-2477-f047-8336-a758d9f93502,10,ADVANCED,2024-05-04 07:01:13,2024-05-12 19:38:39
29344e15-2477-f047-8336-a758d9f93502,5,ADVANCED,2024-05-05 22:22:45,2024-07-01 02:08:11
29344e15-2477-f047-8336-a758d9f93502,3.3,ADVANCED,2024-05-18 10:13:51,2024-05-25 22:51:03
cec56969-5d4f-7107-911d-dc7990c80420,3.2,BEGINNER,2024-10-10 14:00:55,2024-11-24 15:15:10
cec56969-5d4f-7107-911d-dc7990c80420,2.3,BEGINNER,2024-10-02 19:29:12,2024-10-11 01:46:19
07fc584e-a1b2-4627-81d6-7019d97e8d3c,2.3,BEGINNER,2025-07-31 20:56:10,2025-08-29 01:05:56
07fc584e-a1b2-4627-81d6-7019d97e8d3c,1,ADVANCED,2025-08-15 04:55:23,2025-09-09 02:29:06
38048786-0a58-f43c-5bda-0655f06dca24,3.3,EXPERT,2025-01-24 22:58:24,2025-03-20 20:13:55
38048786-0a58-f43c-5bda-0655f06dca24,3,INTERMEDIATE,2025-02-13 00:29:45,2025-03-01 00:57:14
38048786-0a58-f43c-5bda-0655f06dca24,4,BEGINNER,2025-01-14 17:50:11,2025-02-17 03:03:37
38048786-0a58-f43c-5bda-0655f06dca24,7,BEGINNER,2025-02-11 01:12:00,2025-02-28 06:39:49
84440504-13ed-280a-d5e1-4d1fe5f22dfb,10,EXPERT,2024-12-29 21:04:58,2025-01-11 20:00:15
84440504-13ed-280a-d5e1-4d1fe5f22dfb,2,INTERMEDIATE,2025-01-19 13:07:40,2025-02-18 20:36:37
84440504-13ed-280a-d5e1-4d1fe5f22dfb,8.2,INTERMEDIATE,2024-12-20 08:32:01,2025-01-13 16:07:33
84440504-13ed-280a-d5e1-4d1fe5f22dfb,6.2,ADVANCED,2024-12-23 09:36:53,2025-01-25 18:20:59
05bf0618-6930-b0c4-d557-6899a5b2c7ea,5.2,INTERMEDIATE,2025-06-15 20:14:27,2025-07-01 18:14:02
05bf0618-6930-b0c4-d557-6899a5b2c7ea,7.1,EXPERT,2025-06-29 02:30:36,2025-07-08 02:51:25
05bf0618-6930-b0c4-d557-6899a5b2c7ea,1.1,ADVANCED,2025-06-26 20:58:06,2025-07-09 02:04:52
05bf0618-6930-b0c4-d557-6899a5b2c7ea,2,EXPERT,2025-07-02 00:14:20,2025-08-22 08:51:32
05bf0618-6930-b0c4-d557-6899a5b2c7ea,2.2,INTERMEDIATE,2025-06-30 06:34:12,2025-07-22 09:58:42
a8debd88-9f8a-cdeb-2e8f-f5a8c47a3b7e,6,EXPERT,2024-04-08 02:46:54,2024-05-26 10:21:15
a8debd88-9f8a-cdeb-2e8f-f5a8c47a3b7e,1.2,INTERMEDIATE,2024-03-19 05:59:25,2024-05-02 08:06:01
5ed10e7f-6bb1-f2bc-85a4-b0cb6e76936a,7.2,EXPERT,2024-12-31 18:18:21,2025-02-16 20:25:04
5ed10e7f-6bb1-f2bc-85a4-b0cb6e76936a,1.2,BEGINNER,2025-01-16 08:06:34,2025-01-29 14:29:40
95dad216-a6cd-ae3c-6d13-0705279f91ab,1,INTERMEDIATE,2025-01-19 00:55:39,2025-02-16 07:01:00
95dad216-a6cd-ae3c-6d13-0705279f91ab,7.2,INTERMEDIATE,2025-01-29 07:23:34,2025-02-15 02:58:21
95dad216-a6cd-ae3c-6d13-0705279f91ab,2.3,BEGINNER,2025-01-11 20:02:00,2025-02-15 01:44:48
cd04c001-56a3-dccc-c93c-9cc6668b28da,4,EXPERT,2024-04-06 06:08:13,2024-06-05 00:25:13
cd04c001-56a3-dccc-c93c-9cc6668b28da,7.2,INTERMEDIATE,2024-04-26 01:30:21,2024-06-13 16:06:05
cd04c001-56a3-dccc-c93c-9cc6668b28da,6.1,INTERMEDIATE,2024-04-04 12:37:39,2024-05-10 13:19:56
cd04c001-56a3-dccc-c93c-9cc6668b28da,2.2,INTERMEDIATE,2024-04-08 18:45:46,2024-04-11 17:56:58
b2cd9a0a-840c-5cb0-82b3-43849979cf26,2.4,BEGINNER,2024-01-15 15:47:45,2024-01-30 10:55:47
b2cd9a0a-840c-5cb0-82b3-43849979cf26,5.1,EXPERT,2024-01-25 13:18:40,2024-03-05 23:12:23
1b414999-8198-d1f5-6839-f98f2ccf1472,2,EXPERT,2024-05-15 13:17:06,2024-06-07 14:51:17
1b414999-8198-d1f5-6839-f98f2ccf1472,3.1,BEGINNER,2024-05-03 04:05:06,2024-05-16 06:14:32
89207bc4-8439-9ed9-5a64-845ef49816ad,4.1,ADVANCED,2025-03-08 00:44:35,2025-04-10 19:42:33
89207bc4-8439-9ed9-5a64-845ef49816ad,3.1,INTERMEDIATE,2025-03-13 20:58:45,2025-04-21 14:41:21
89207bc4-8439-9ed9-5a64-845ef49816ad,5,ADVANCED,2025-03-15 21:15:03,2025-04-24 11:32:23
89207bc4-8439-9ed9-5a64-845ef49816ad,10,ADVANCED,2025-03-04 13:47:38,2025-04-24 14:00:03
1eb05b4a-1b4f-fd5f-c768-833927ef5357,10.1,BEGINNER,2024-03-10 22:32:36,2024-03-14 06:20:20
1eb05b4a-1b4f-fd5f-c768-833927ef5357,8.2,INTERMEDIATE,2024-03-02 15:49:37,2024-04-13 10:35:24
1eb05b4a-1b4f-fd5f-c768-833927ef5357,2.1,INTERMEDIATE,2024-02-15 16:35:13,2024-04-12 00:26:21
1eb05b4a-1b4f-fd5f-c768-833927ef5357,2.3,INTERMEDIATE,2024-03-14 01:56:33,2024-04-21 19:52:37
61223189-35f3-de4a-ac92-04b40306a258,10.2,BEGINNER,2024-07-13 10:32:36,2024-08-17 15:24:47
61223189-35f3-de4a-ac92-04b40306a258,2.1,INTERMEDIATE,2024-07-24 18:11:08,2024-08-06 23:02:58
61223189-35f3-de4a-ac92-04b40306a258,6.1,EXPERT,2024-08-02 22:21:48,2024-08-12 17:49:52
61223189-35f3-de4a-ac92-04b40306a258,10,ADVANCED,2024-08-03 22:50:20,2024-09-20 09:19:30
61223189-35f3-de4a-ac92-04b40306a258,10.1,BEGINNER,2024-08-07 12:17:17,2024-09-24 13:06:18
bd1116ee-f58a-b7c7-cccf-4130255603d4,2.1,BEGINNER,2025-06-05 19:46:41,2025-07-27 16:23:46
adf9568b-de0b-de18-59e1-10eb1f096b9d,9,BEGINNER,2025-01-13 13:24:55,2025-01-17 10:12:33
adf9568b-de0b-de18-59e1-10eb1f096b9d,2.2,ADVANCED,2025-01-22 00:05:52,2025-02-15 21:13:42
653c8f74-a507-6897-9afa-826744791214,4.3,EXPERT,2024-07-07 19:32:43,2024-08-13 13:03:01
653c8f74-a507-6897-9afa-826744791214,3.1,BEGINNER,2024-07-06 17:03:12,2024-08-28 02:35:51
653c8f74-a507-6897-9afa-826744791214,2.1,BEGINNER,2024-07-01 03:24:03,2024-08-02 16:53:04
bcd2e8eb-3f55-60cd-3ab7-127e4f32ea54,1.3,INTERMEDIATE,2024-07-05 05:23:47,2024-07-29 04:57:04
bcd2e8eb-3f55-60cd-3ab7-127e4f32ea54,1,ADVANCED,2024-07-05 21:38:49,2024-07-21 10:48:40
bcd2e8eb-3f55-60cd-3ab7-127e4f32ea54,4.3,INTERMEDIATE,2024-07-09 16:23:05,2024-08-20 17:46:24
bcd2e8eb-3f55-60cd-3ab7-127e4f32ea54,4.2,EXPERT,2024-07-19 03:27:28,2024-07-21 21:12:30
bcd2e8eb-3f55-60cd-3ab7-127e4f32ea54,7,EXPERT,2024-06-24 22:15:57,2024-07-21 18:10:36
4db6f475-27dd-1ac4-4282-b6e46986305a,6.2,ADVANCED,2024-10-23 01:51:51,2024-10-26 05:47:16
4db6f475-27dd-1ac4-4282-b6e46986305a,1.1,ADVANCED,2024-11-16 16:41:56,2024-12-22 09:28:56
4db6f475-27dd-1ac4-4282-b6e46986305a,10,EXPERT,2024-11-10 23:50:54,2024-12-22 05:26:24
4db6f475-27dd-1ac4-4282-b6e46986305a,3.2,BEGINNER,2024-11-18 08:07:12,2024-12-13 06:55:24
4db6f475-27dd-1ac4-4282-b6e46986305a,2.4,EXPERT,2024-11-02 08:49:09,2024-12-15 10:58:53
48e09502-4598-f3c8-af44-9605b1a50a3d,5.1,INTERMEDIATE,2024-07-14 18:19:22,2024-09-09 08:08:07
48e09502-4598-f3c8-af44-9605b1a50a3d,3.1,ADVANCED,2024-07-17 13:05:01,2024-08-20 02:18:07
48e09502-4598-f3c8-af44-9605b1a50a3d,10,ADVANCED,2024-08-04 21:23:36,2024-09-28 23:16:00
48e09502-4598-f3c8-af44-9605b1a50a3d,5.2,BEGINNER,2024-08-05 09:42:17,2024-08-27 21:30:35
48e09502-4598-f3c8-af44-9605b1a50a3d,7.2,INTERMEDIATE,2024-07-11 02:08:21,2024-08-26 23:31:42
ff7a884d-7f96-dd35-cca9-9089c9254bb5,3.3,BEGINNER,2024-06-13 22:37:15,2024-08-03 07:32:33
ff7a884d-7f96-dd35-cca9-9089c9254bb5,1.1,INTERMEDIATE,2024-06-22 18:03:55,2024-07-16 01:39:39
ff7a884d-7f96-dd35-cca9-9089c9254bb5,2.1,BEGINNER,2024-06-24 18:39:35,2024-07-03 09:19:28
effad15b-bea6-450f-0acc-b23cba6dbed8,1.2,ADVANCED,2024-08-19 06:11:16,2024-10-16 12:25:04
effad15b-bea6-450f-0acc-b23cba6dbed8,5.1,INTERMEDIATE,2024-07-29 13:12:40,2024-08-19 11:20:05
effad15b-bea6-450f-0acc-b23cba6dbed8,1.3,EXPERT,2024-08-17 01:47:09,2024-08-22 05:32:47
ff39a117-f83b-1806-ee4c-1b1856a2d49d,8.2,INTERMEDIATE,2025-07-11 06:14:11,2025-08-23 12:45:24
ff39a117-f83b-1806-ee4c-1b1856a2d49d,2.3,BEGINNER,2025-07-16 08:28:45,2025-07-18 22:22:47
ff39a117-f83b-1806-ee4c-1b1856a2d49d,10.1,ADVANCED,2025-08-02 15:07:19,2025-09-11 07:39:07
ff39a117-f83b-1806-ee4c-1b1856a2d49d,1.3,BEGINNER,2025-07-15 15:38:03,2025-09-08 05:27:38
ff39a117-f83b-1806-ee4c-1b1856a2d49d,3.3,ADVANCED,2025-07-03 17:22:23,2025-07-04 17:59:29
de1f1619-467b-a9e5-77e8-b762bb7eb979,2.3,EXPERT,2024-11-27 17:50:07,2024-12-22 04:20:47
de1f1619-467b-a9e5-77e8-b762bb7eb979,10.2,EXPERT,2024-11-07 16:53:15,2024-12-15 20:40:13
de1f1619-467b-a9e5-77e8-b762bb7eb979,2.4,ADVANCED,2024-11-27 18:31:02,2025-01-10 00:56:25
de1f1619-467b-a9e5-77e8-b762bb7eb979,10,ADVANCED,2024-11-02 18:38:42,2024-12-10 21:29:49
1111ee29-a8ad-1539-85f0-786a18a440bd,10.1,BEGINNER,2024-04-29 07:26:31,2024-06-01 22:48:24
9def57b4-d2da-43ec-0eec-c013b55beaaa,2.4,ADVANCED,2024-08-29 20:38:15,2024-09-03 04:06:32
9def57b4-d2da-43ec-0eec-c013b55beaaa,7.2,ADVANCED,2024-08-20 14:10:11,2024-09-05 15:54:58
9def57b4-d2da-43ec-0eec-c013b55beaaa,3.3,ADVANCED,2024-08-14 17:40:32,2024-10-14 16:43:25
9def57b4-d2da-43ec-0eec-c013b55beaaa,3.1,EXPERT,2024-08-30 01:55:56,2024-09-20 09:27:55
9def57b4-d2da-43ec-0eec-c013b55beaaa,4,BEGINNER,2024-08-23 14:56:53,2024-08-26 07:40:59
eefb2a24-7169-3ed5-9994-13ccff9957a8,8,ADVANCED,2025-03-29 06:40:47,2025-04-01 23:37:00
eefb2a24-7169-3ed5-9994-13ccff9957a8,1.1,EXPERT,2025-03-11 18:24:30,2025-03-16 18:48:39
82e2b02d-8dbc-de5a-eb4a-ede646a52064,6,ADVANCED,2025-01-30 12:21:22,2025-03-31 18:10:35
d13032db-e13a-14ca-5911-f42e559a8f54,6.2,EXPERT,2024-01-29 23:01:07,2024-03-06 02:32:47
d13032db-e13a-14ca-5911-f42e559a8f54,1.3,ADVANCED,2024-01-26 23:31:37,2024-02-05 18:45:10
d13032db-e13a-14ca-5911-f42e559a8f54,8,BEGINNER,2024-01-23 04:51:47,2024-02-07 14:49:22
0c9fa6e6-becc-f760-9249-ee3a79d19c4e,8.1,BEGINNER,2025-06-13 20:48:19,2025-07-31 12:56:45
0c9fa6e6-becc-f760-9249-ee3a79d19c4e,3.3,BEGINNER,2025-06-04 06:31:07,2025-07-14 05:38:10
0c9fa6e6-becc-f760-9249-ee3a79d19c4e,6.1,BEGINNER,2025-06-19 10:18:28,2025-08-02 10:57:20
0c9fa6e6-becc-f760-9249-ee3a79d19c4e,5.2,ADVANCED,2025-06-14 10:26:21,2025-07-29 13:17:39
0c9fa6e6-becc-f760-9249-ee3a79d19c4e,4.2,INTERMEDIATE,2025-06-16 04:48:45,2025-07-31 19:05:22
c509d558-0632-6b36-a7c8-f0c59808552c,7.2,EXPERT,2025-04-17 06:48:30,2025-06-04 06:32:13
c509d558-0632-6b36-a7c8-f0c59808552c,7,INTERMEDIATE,2025-03-30 03:18:01,2025-05-03 14:55:25
c509d558-0632-6b36-a7c8-f0c59808552c,5.1,ADVANCED,2025-03-31 21:35:58,2025-04-18 22:25:30
c509d558-0632-6b36-a7c8-f0c59808552c,10.2,BEGINNER,2025-04-15 06:50:46,2025-04-27 12:46:58
b1f02ea8-242f-5829-fe07-832abadc4599,4.1,EXPERT,2024-07-17 15:07:39,2024-08-12 09:42:42
b1f02ea8-242f-5829-fe07-832abadc4599,5.1,BEGINNER,2024-07-13 08:19:47,2024-08-12 12:45:27
05804493-b664-6199-ed25-459e8f8937fa,7.2,INTERMEDIATE,2025-06-09 04:06:45,2025-08-09 03:21:18
05804493-b664-6199-ed25-459e8f8937fa,1.1,INTERMEDIATE,2025-05-27 19:29:48,2025-07-25 07:11:03
05804493-b664-6199-ed25-459e8f8937fa,8.1,ADVANCED,2025-06-07 15:35:11,2025-07-31 01:27:11
05804493-b664-6199-ed25-459e8f8937fa,3.2,EXPERT,2025-06-16 11:43:52,2025-06-23 16:41:36
3a38b844-afbf-fde4-a022-6155df695d17,1.1,ADVANCED,2024-11-28 23:09:50,2025-01-02 20:19:17
3a38b844-afbf-fde4-a022-6155df695d17,10.2,BEGINNER,2024-11-18 21:46:04,2024-12-13 09:12:44
3a38b844-afbf-fde4-a022-6155df695d17,3,INTERMEDIATE,2024-12-15 10:22:03,2025-01-14 23:28:46
078c3875-ba21-e269-2540-fbfee12ff6cd,10,ADVANCED,2025-04-17 19:59:40,2025-04-25 04:52:52
078c3875-ba21-e269-2540-fbfee12ff6cd,6,ADVANCED,2025-04-12 02:09:07,2025-05-19 12:03:39
317979f9-29ed-e760-2334-08ba794e0838,1.1,EXPERT,2025-03-24 22:18:30,2025-04-07 22:19:12
0adbc4ff-e0b5-5615-d3b6-ef1b74f76d09,7.1,ADVANCED,2024-03-18 03:50:40,2024-03-22 06:32:52
0adbc4ff-e0b5-5615-d3b6-ef1b74f76d09,7,ADVANCED,2024-03-17 15:21:32,2024-04-11 07:25:11
0adbc4ff-e0b5-5615-d3b6-ef1b74f76d09,2,EXPERT,2024-02-23 00:59:06,2024-02-28 00:19:09
0adbc4ff-e0b5-5615-d3b6-ef1b74f76d09,1.3,EXPERT,2024-03-04 21:14:08,2024-04-07 04:09:45
0adbc4ff-e0b5-5615-d3b6-ef1b74f76d09,2.3,ADVANCED,2024-03-12 04:58:37,2024-03-16 04:21:51
74661e6f-e1ee-b1f1-33b1-d0dce552d0a8,1.1,INTERMEDIATE,2024-04-18 08:03:53,2024-04-28 09:49:21
74661e6f-e1ee-b1f1-33b1-d0dce552d0a8,9.1,INTERMEDIATE,2024-04-27 01:34:23,2024-05-23 22:43:01
74661e6f-e1ee-b1f1-33b1-d0dce552d0a8,8.1,EXPERT,2024-04-14 13:21:19,2024-04-20 13:16:50
a05f36c8-49ed-856e-723d-facdf601e005,1.3,INTERMEDIATE,2024-09-16 22:29:04,2024-10-30 15:45:08
a05f36c8-49ed-856e-723d-facdf601e005,3.1,ADVANCED,2024-09-22 15:58:45,2024-09-27 20:58:05
